Metal Fusion Hip hop,1FréKenÇable,1FKÇ,2018,https://www.deezer.com/fr/album/68125292,https://open.spotify.com/album/2Sg8Av5DUGkky7fQOPqLAW,https://www.youtube.com/channel/UC_Gj_5qjHM6qfleOjOL9lqg/videos,,https://youtu.be/6cUYF-YeHcU,,https://www.facebook.com/1FREKENCABLE/,,,,http://france-metal.fr/wp-content/uploads/2019/03/1FRÉKENÇABLE-1fkc.jpg,http://france-metal.fr/wp-content/uploads/2019/03/1FRÉKENÇABLE-1fkc.jpg
Metal Fusion,Death On A Smile,Bitterness of life,2018,https://deathonasmile.bandcamp.com/,,https://www.youtube.com/channel/UCrPpzEipQcJmvE9F9BFZeew,,https://youtu.be/Dwd84-dtArk,,https://www.facebook.com/DeathOnASmile/,deathonasmile@gmail.com,Bordeaux,,http://france-metal.fr/wp-content/uploads/2019/03/DEATH-ON-A-SMILE-Bitterness-of-life-1024x1024.jpg,http://france-metal.fr/wp-content/uploads/2019/03/DEATH-ON-A-SMILE-Bitterness-of-life-1024x1024.jpg
Folk,SKÁLD,Le Chant des Vikings,2018,http://skaldvikings.com/,https://skald.lnk.to/AlbumYD,https://www.youtube.com/channel/UCP3jOuRoL7wiz9mRG-7g2-A,,https://youtu.be/HugzyoCY6Us,,https://www.facebook.com/skaldvikings/,skaldvikings@gmail.com,Lorraine,,http://france-metal.fr/wp-content/uploads/2019/03/skald-le-chant-des-vikings.jpg,http://france-metal.fr/wp-content/uploads/2019/03/skald-le-chant-des-vikings.jpg
Metal Indus,Obszön Geschöpf,Master of giallo,2018,https://www.deezer.com/fr/album/77470412,,https://www.youtube.com/channel/UCnWgUXjZOLoZ1OrrdC_KUjw,Dark Star Records,https://youtu.be/G-keUg-QHr8,https://youtu.be/Vu79_bnpAAI,https://www.facebook.com/ObszonGeschopfOfficial/,obszon.geschopf@yahoo.fr,Boulogne sur mer/ Lille,,http://france-metal.fr/wp-content/uploads/2019/03/obszön-geschöpf-master-of-giallo-1024x1024.jpg,http://france-metal.fr/wp-content/uploads/2019/03/obszön-geschöpf-master-of-giallo-1024x1024.jpg
Metal Industriel Gothique,Rosenkreuz,Infinite,2018,https://www.deezer.com/fr/album/71855182?app_id=140685,https://open.spotify.com/album/3pc39PjNTsrs1sxS7C0HLQ,https://www.youtube.com/channel/UCeSYJlLOwP5JfKJgP5cFn-A,Adipocere Records,https://youtu.be/ELHkFq6zkIk,,https://www.facebook.com/officialrosenkreuz/,rosenkreuz@outlook.com,Lyon,,http://france-metal.fr/wp-content/uploads/2019/03/Rosenkreuz-infinite.jpg,http://france-metal.fr/wp-content/uploads/2019/03/Rosenkreuz-infinite.jpg
Folk,Scurra,Du bruit dans la taverne,2018,https://scurra.jimdo.com/,,https://www.youtube.com/channel/UCVUt7YHhwTi_bzmXXxyojFQ,,https://youtu.be/nOVn3tIUHqo,,https://www.facebook.com/scurra.folkmedieval/,scurraband@gmail.com,Lille,,http://france-metal.fr/wp-content/uploads/2019/03/Scurra-Du-bruit-dans-la-taverne.jpg,http://france-metal.fr/wp-content/uploads/2019/03/Scurra-Du-bruit-dans-la-taverne.jpg
Metal Indus,Porn,The Ogre inside remixed,2018,https://porn.fanlink.to/followporn,https://porntheband.bandcamp.com/album/porn-the-ogre-inside-remixed-2018,https://www.youtube.com/channel/UCSRaya0DaaoyADUQhlF8ujQ/,,https://youtu.be/W2UP-dGjbA4,,https://www.facebook.com/PORNtheband/,porntheband@gmail.com,,,http://france-metal.fr/wp-content/uploads/2019/03/Porn-The-Ogre-Inside-Remixed-1024x1024.jpg,http://france-metal.fr/wp-content/uploads/2019/03/Porn-The-Ogre-Inside-Remixed-1024x1024.jpg
Metal Indus,Oestre,An Zero,2018,https://oestre.bandcamp.com/,,https://www.youtube.com/channel/UCUddwtecm4fRYcatcXI-Lxg,,https://youtu.be/uMDIaR2b46U,,https://www.facebook.com/Oestrefr,,Limousin,,http://france-metal.fr/wp-content/uploads/2019/03/OEstre-An-Zéro-1024x1024.jpg,http://france-metal.fr/wp-content/uploads/2019/03/OEstre-An-Zéro-1024x1024.jpg
Neo Metal,Dusk Of Delusion,(F)unfair,2018,https://duskofdelusion.bandcamp.com/releases,http://www.duskofdelusion.com/,https://www.youtube.com/channel/UC-ktc1XzCRXlAquGsBFr6nQ,,https://youtu.be/LTJIYttxBZY,https://youtu.be/kgFyrIQUseg,https://www.facebook.com/Duskofdelusion,booking@fantaizic.fr,Lorraine,,http://france-metal.fr/wp-content/uploads/2019/03/Dusk-Of-Delusion-Funfair.jpg,http://france-metal.fr/wp-content/uploads/2019/03/Dusk-Of-Delusion-Funfair.jpg
Metal Indus,Moon Prototype,Love & Hate,2018,https://www.discogs.com/Moon-Prototype-LOVE-HATE/release/12237489,,https://www.youtube.com/channel/UCYM7oEPVrL_iK89FFrHnfuA,,https://youtu.be/neND497Cb70,,https://moon-prototype.the-shop.co/fr/,moonprototype@gmail.com,Bretagne,,http://france-metal.fr/wp-content/uploads/2019/03/Moon-Prototype-Love-and-Hate.jpg,http://france-metal.fr/wp-content/uploads/2019/03/Moon-Prototype-Love-and-Hate.jpg
